x,a,l,lp,t,n
0,1,0.9533,0.9534,0.467,0.58367651
0.52,1,0.9533,0.9534,0.467,0.78858165
1.04,1,0.9533,0.9534,0.467,0.78836008
1.56,1,0.9533,0.9534,0.467,0.78793382
2.08,1,0.9533,0.9534,0.467,0.78729338
2.6,1,0.9533,0.9534,0.467,0.78642378
3.12,1,0.9533,0.9534,0.467,0.78530389
3.64,1,0.9533,0.9534,0.467,0.78390563
4.16,1,0.9533,0.9534,0.467,0.7821928
4.68,1,0.9533,0.9534,0.467,0.78011954
5.2,1,0.9533,0.9534,0.467,0.77762833
5.72,1,0.9533,0.9534,0.467,0.77464737
6.24,1,0.9533,0.9534,0.467,0.77108726
6.76,1,0.9533,0.9534,0.467,0.76683664
7.28,1,0.9533,0.9534,0.467,0.76175667
7.8,1,0.9533,0.9534,0.467,0.75567379
8.32,1,0.9533,0.9534,0.467,0.74837041
8.84,1,0.9533,0.9534,0.467,0.73957277
9.36,1,0.9533,0.9534,0.467,0.7289351
9.88,1,0.9533,0.9534,0.467,0.71601885
10.4,1,0.9533,0.9534,0.467,0.70026537
10.92,1,0.9533,0.9534,0.467,0.68095973
11.44,1,0.9533,0.9534,0.467,0.65718277
11.96,1,0.9533,0.9534,0.467,0.62774705
12.48,1,0.9533,0.9534,0.467,0.59111112
13,1,0.9533,0.9534,0.467,0.54526398
13.52,1,0.9533,0.9534,0.467,0.48756901
14.04,1,0.9533,0.9534,0.467,0.4145517
14.56,1,0.9533,0.9534,0.467,0.32160999
15.08,1,0.9533,0.9534,0.467,0.20261687
15.6,1,0.9533,0.9534,0.467,0.07005715
16.12,1,0.9533,0.9534,0.467,0
16.64,1,0.9533,0.9534,0.467,0
17.16,1,0.9533,0.9534,0.467,0
17.68,1,0.9533,0.9534,0.467,0
18.2,1,0.9533,0.9534,0.467,0
18.72,1,0.9533,0.9534,0.467,0
19.24,1,0.9533,0.9534,0.467,0
19.76,1,0.9533,0.9534,0.467,0
20.28,1,0.9533,0.9534,0.467,0
-5.2,1,0.9532,0.9533,0.468,0.00039541
-4.68,1,0.9532,0.9533,0.468,0.00082934
-4.16,1,0.9532,0.9533,0.468,0.00173945
-3.64,1,0.9532,0.9533,0.468,0.00364832
-3.12,1,0.9532,0.9533,0.468,0.007652
-2.6,1,0.9532,0.9533,0.468,0.01604931
-2.08,1,0.9532,0.9533,0.468,0.03366183
-1.56,1,0.9532,0.9533,0.468,0.07060235
-1.04,1,0.9532,0.9533,0.468,0.14808144
-0.52,1,0.9532,0.9533,0.468,0.31058615
0,1,0.9532,0.9533,0.468,0.58367651
0.52,1,0.9532,0.9533,0.468,0.78858165
1.04,1,0.9532,0.9533,0.468,0.78836008
1.56,1,0.9532,0.9533,0.468,0.78793382
2.08,1,0.9532,0.9533,0.468,0.78729338
2.6,1,0.9532,0.9533,0.468,0.78642378
3.12,1,0.9532,0.9533,0.468,0.78530389
3.64,1,0.9532,0.9533,0.468,0.78390563
4.16,1,0.9532,0.9533,0.468,0.7821928
4.68,1,0.9532,0.9533,0.468,0.78011954
5.2,1,0.9532,0.9533,0.468,0.77762833
5.72,1,0.9532,0.9533,0.468,0.77464737
6.24,1,0.9532,0.9533,0.468,0.77108726
6.76,1,0.9532,0.9533,0.468,0.76683664
7.28,1,0.9532,0.9533,0.468,0.76175667
7.8,1,0.9532,0.9533,0.468,0.75567379
8.32,1,0.9532,0.9533,0.468,0.74837041
8.84,1,0.9532,0.9533,0.468,0.73957277
9.36,1,0.9532,0.9533,0.468,0.7289351
9.88,1,0.9532,0.9533,0.468,0.71601885
10.4,1,0.9532,0.9533,0.468,0.70026537
10.92,1,0.9532,0.9533,0.468,0.68095973
11.44,1,0.9532,0.9533,0.468,0.65718277
11.96,1,0.9532,0.9533,0.468,0.62774705
12.48,1,0.9532,0.9533,0.468,0.59111112
13,1,0.9532,0.9533,0.468,0.54526398
13.52,1,0.9532,0.9533,0.468,0.48756901
14.04,1,0.9532,0.9533,0.468,0.4145517
14.56,1,0.9532,0.9533,0.468,0.32160999
15.08,1,0.9532,0.9533,0.468,0.20261687
15.6,1,0.9532,0.9533,0.468,0.07005715
16.12,1,0.9532,0.9533,0.468,0
16.64,1,0.9532,0.9533,0.468,0
17.16,1,0.9532,0.9533,0.468,0
17.68,1,0.9532,0.9533,0.468,0
18.2,1,0.9532,0.9533,0.468,0
18.72,1,0.9532,0.9533,0.468,0
19.24,1,0.9532,0.9533,0.468,0
19.76,1,0.9532,0.9533,0.468,0
20.28,1,0.9532,0.9533,0.468,0
-5.2,1,0.9531,0.9532,0.469,0.00039541
-4.68,1,0.9531,0.9532,0.469,0.00082934
-4.16,1,0.9531,0.9532,0.469,0.00173945
-3.64,1,0.9531,0.9532,0.469,0.00364832
-3.12,1,0.9531,0.9532,0.469,0.007652
-2.6,1,0.9531,0.9532,0.469,0.01604931
-2.08,1,0.9531,0.9532,0.469,0.03366183
-1.56,1,0.9531,0.9532,0.469,0.07060235
-1.04,1,0.9531,0.9532,0.469,0.14808144
-0.52,1,0.9531,0.9532,0.469,0.31058615
0,1,0.9531,0.9532,0.469,0.58367651
0.52,1,0.9531,0.9532,0.469,0.78858165
1.04,1,0.9531,0.9532,0.469,0.78836008
1.56,1,0.9531,0.9532,0.469,0.78793382
2.08,1,0.9531,0.9532,0.469,0.78729338
2.6,1,0.9531,0.9532,0.469,0.78642378
3.12,1,0.9531,0.9532,0.469,0.78530389
3.64,1,0.9531,0.9532,0.469,0.78390563
4.16,1,0.9531,0.9532,0.469,0.7821928
4.68,1,0.9531,0.9532,0.469,0.78011954
5.2,1,0.9531,0.9532,0.469,0.77762833
5.72,1,0.9531,0.9532,0.469,0.77464737
6.24,1,0.9531,0.9532,0.469,0.77108726
6.76,1,0.9531,0.9532,0.469,0.76683664
7.28,1,0.9531,0.9532,0.469,0.76175667
7.8,1,0.9531,0.9532,0.469,0.75567379
8.32,1,0.9531,0.9532,0.469,0.74837041
8.84,1,0.9531,0.9532,0.469,0.73957277
9.36,1,0.9531,0.9532,0.469,0.7289351
9.88,1,0.9531,0.9532,0.469,0.71601885
10.4,1,0.9531,0.9532,0.469,0.70026537
10.92,1,0.9531,0.9532,0.469,0.68095973
11.44,1,0.9531,0.9532,0.469,0.65718277
11.96,1,0.9531,0.9532,0.469,0.62774705
12.48,1,0.9531,0.9532,0.469,0.59111112
13,1,0.9531,0.9532,0.469,0.54526398
13.52,1,0.9531,0.9532,0.469,0.48756901
14.04,1,0.9531,0.9532,0.469,0.4145517
14.56,1,0.9531,0.9532,0.469,0.32160999
15.08,1,0.9531,0.9532,0.469,0.20261687
15.6,1,0.9531,0.9532,0.469,0.07005715
16.12,1,0.9531,0.9532,0.469,0
16.64,1,0.9531,0.9532,0.469,0
17.16,1,0.9531,0.9532,0.469,0
17.68,1,0.9531,0.9532,0.469,0
18.2,1,0.9531,0.9532,0.469,0
18.72,1,0.9531,0.9532,0.469,0
19.24,1,0.9531,0.9532,0.469,0
19.76,1,0.9531,0.9532,0.469,0
20.28,1,0.9531,0.9532,0.469,0
-5.2,1,0.953,0.9531,0.47,0.00039541
-4.68,1,0.953,0.9531,0.47,0.00082934
-4.16,1,0.953,0.9531,0.47,0.00173945
-3.64,1,0.953,0.9531,0.47,0.00364832
-3.12,1,0.953,0.9531,0.47,0.007652
-2.6,1,0.953,0.9531,0.47,0.01604931
-2.08,1,0.953,0.9531,0.47,0.03366183
-1.56,1,0.953,0.9531,0.47,0.07060235
-1.04,1,0.953,0.9531,0.47,0.14808144
-0.52,1,0.953,0.9531,0.47,0.31058615
0,1,0.953,0.9531,0.47,0.58367651
0.52,1,0.953,0.9531,0.47,0.78858165
1.04,1,0.953,0.9531,0.47,0.78836008
1.56,1,0.953,0.9531,0.47,0.78793382
2.08,1,0.953,0.9531,0.47,0.78729338
2.6,1,0.953,0.9531,0.47,0.78642378
3.12,1,0.953,0.9531,0.47,0.78530389
3.64,1,0.953,0.9531,0.47,0.78390563
4.16,1,0.953,0.9531,0.47,0.7821928
4.68,1,0.953,0.9531,0.47,0.78011954
5.2,1,0.953,0.9531,0.47,0.77762833
5.72,1,0.953,0.9531,0.47,0.77464737
6.24,1,0.953,0.9531,0.47,0.77108726
6.76,1,0.953,0.9531,0.47,0.76683664
7.28,1,0.953,0.9531,0.47,0.76175667
7.8,1,0.953,0.9531,0.47,0.75567379
8.32,1,0.953,0.9531,0.47,0.74837041
8.84,1,0.953,0.9531,0.47,0.73957277
9.36,1,0.953,0.9531,0.47,0.7289351
9.88,1,0.953,0.9531,0.47,0.71601885
10.4,1,0.953,0.9531,0.47,0.70026537
10.92,1,0.953,0.9531,0.47,0.68095973
11.44,1,0.953,0.9531,0.47,0.65718277
11.96,1,0.953,0.9531,0.47,0.62774705
12.48,1,0.953,0.9531,0.47,0.59111112
13,1,0.953,0.9531,0.47,0.54526398
13.52,1,0.953,0.9531,0.47,0.48756901
14.04,1,0.953,0.9531,0.47,0.4145517
14.56,1,0.953,0.9531,0.47,0.32160999
15.08,1,0.953,0.9531,0.47,0.20261687
15.6,1,0.953,0.9531,0.47,0.07005715
16.12,1,0.953,0.9531,0.47,0
16.64,1,0.953,0.9531,0.47,0
17.16,1,0.953,0.9531,0.47,0
17.68,1,0.953,0.9531,0.47,0
18.2,1,0.953,0.9531,0.47,0
18.72,1,0.953,0.9531,0.47,0
19.24,1,0.953,0.9531,0.47,0
19.76,1,0.953,0.9531,0.47,0
20.28,1,0.953,0.9531,0.47,0
-5.2,1,0.9529,0.953,0.471,0.00039541
-4.68,1,0.9529,0.953,0.471,0.00082934
-4.16,1,0.9529,0.953,0.471,0.00173945
-3.64,1,0.9529,0.953,0.471,0.00364832
-3.12,1,0.9529,0.953,0.471,0.007652
-2.6,1,0.9529,0.953,0.471,0.01604931
-2.08,1,0.9529,0.953,0.471,0.03366183
-1.56,1,0.9529,0.953,0.471,0.07060235
-1.04,1,0.9529,0.953,0.471,0.14808144
-0.52,1,0.9529,0.953,0.471,0.31058615
0,1,0.9529,0.953,0.471,0.58367651
0.52,1,0.9529,0.953,0.471,0.78858165
1.04,1,0.9529,0.953,0.471,0.78836008
1.56,1,0.9529,0.953,0.471,0.78793382
2.08,1,0.9529,0.953,0.471,0.78729338
2.6,1,0.9529,0.953,0.471,0.78642378
3.12,1,0.9529,0.953,0.471,0.78530389
3.64,1,0.9529,0.953,0.471,0.78390563
4.16,1,0.9529,0.953,0.471,0.7821928
4.68,1,0.9529,0.953,0.471,0.78011954
5.2,1,0.9529,0.953,0.471,0.77762833
5.72,1,0.9529,0.953,0.471,0.77464737
6.24,1,0.9529,0.953,0.471,0.77108726
6.76,1,0.9529,0.953,0.471,0.76683664
7.28,1,0.9529,0.953,0.471,0.76175667
7.8,1,0.9529,0.953,0.471,0.75567379
8.32,1,0.9529,0.953,0.471,0.74837041
8.84,1,0.9529,0.953,0.471,0.73957277
9.36,1,0.9529,0.953,0.471,0.7289351
9.88,1,0.9529,0.953,0.471,0.71601885
10.4,1,0.9529,0.953,0.471,0.70026537
10.92,1,0.9529,0.953,0.471,0.68095973
11.44,1,0.9529,0.953,0.471,0.65718277
11.96,1,0.9529,0.953,0.471,0.62774705
12.48,1,0.9529,0.953,0.471,0.59111112
13,1,0.9529,0.953,0.471,0.54526398
13.52,1,0.9529,0.953,0.471,0.48756901
14.04,1,0.9529,0.953,0.471,0.4145517
14.56,1,0.9529,0.953,0.471,0.32160999
15.08,1,0.9529,0.953,0.471,0.20261687
15.6,1,0.9529,0.953,0.471,0.07005715
16.12,1,0.9529,0.953,0.471,0
16.64,1,0.9529,0.953,0.471,0
17.16,1,0.9529,0.953,0.471,0
17.68,1,0.9529,0.953,0.471,0
18.2,1,0.9529,0.953,0.471,0
18.72,1,0.9529,0.953,0.471,0
19.24,1,0.9529,0.953,0.471,0
19.76,1,0.9529,0.953,0.471,0
20.28,1,0.9529,0.953,0.471,0
-5.2,1,0.9528,0.9529,0.472,0.00039541
-4.68,1,0.9528,0.9529,0.472,0.00082934
-4.16,1,0.9528,0.9529,0.472,0.00173945
-3.64,1,0.9528,0.9529,0.472,0.00364832
-3.12,1,0.9528,0.9529,0.472,0.007652
-2.6,1,0.9528,0.9529,0.472,0.01604931
-2.08,1,0.9528,0.9529,0.472,0.03366183
-1.56,1,0.9528,0.9529,0.472,0.07060235
-1.04,1,0.9528,0.9529,0.472,0.14808144
-0.52,1,0.9528,0.9529,0.472,0.31058615
0,1,0.9528,0.9529,0.472,0.58367651
0.52,1,0.9528,0.9529,0.472,0.78858165
1.04,1,0.9528,0.9529,0.472,0.78836008
1.56,1,0.9528,0.9529,0.472,0.78793382
2.08,1,0.9528,0.9529,0.472,0.78729338
2.6,1,0.9528,0.9529,0.472,0.78642378
3.12,1,0.9528,0.9529,0.472,0.78530389
3.64,1,0.9528,0.9529,0.472,0.78390563
4.16,1,0.9528,0.9529,0.472,0.7821928
4.68,1,0.9528,0.9529,0.472,0.78011954
5.2,1,0.9528,0.9529,0.472,0.77762833
5.72,1,0.9528,0.9529,0.472,0.77464737
6.24,1,0.9528,0.9529,0.472,0.77108726
6.76,1,0.9528,0.9529,0.472,0.76683664
7.28,1,0.9528,0.9529,0.472,0.76175667
7.8,1,0.9528,0.9529,0.472,0.75567379
8.32,1,0.9528,0.9529,0.472,0.74837041
8.84,1,0.9528,0.9529,0.472,0.73957277
9.36,1,0.9528,0.9529,0.472,0.7289351
9.88,1,0.9528,0.9529,0.472,0.71601885
10.4,1,0.9528,0.9529,0.472,0.70026537
10.92,1,0.9528,0.9529,0.472,0.68095973
11.44,1,0.9528,0.9529,0.472,0.65718277
11.96,1,0.9528,0.9529,0.472,0.62774705
12.48,1,0.9528,0.9529,0.472,0.59111112
13,1,0.9528,0.9529,0.472,0.54526398
13.52,1,0.9528,0.9529,0.472,0.48756901
14.04,1,0.9528,0.9529,0.472,0.4145517
14.56,1,0.9528,0.9529,0.472,0.32160999
15.08,1,0.9528,0.9529,0.472,0.20261687
15.6,1,0.9528,0.9529,0.472,0.07005715
16.12,1,0.9528,0.9529,0.472,0
16.64,1,0.9528,0.9529,0.472,0
17.16,1,0.9528,0.9529,0.472,0
17.68,1,0.9528,0.9529,0.472,0
18.2,1,0.9528,0.9529,0.472,0
18.72,1,0.9528,0.9529,0.472,0
19.24,1,0.9528,0.9529,0.472,0
19.76,1,0.9528,0.9529,0.472,0
20.28,1,0.9528,0.9529,0.472,0
-5.2,1,0.9527,0.9528,0.473,0.00039541
-4.68,1,0.9527,0.9528,0.473,0.00082934
-4.16,1,0.9527,0.9528,0.473,0.00173945
-3.64,1,0.9527,0.9528,0.473,0.00364832
-3.12,1,0.9527,0.9528,0.473,0.007652
-2.6,1,0.9527,0.9528,0.473,0.01604931
-2.08,1,0.9527,0.9528,0.473,0.03366183
-1.56,1,0.9527,0.9528,0.473,0.07060235
-1.04,1,0.9527,0.9528,0.473,0.14808144
-0.52,1,0.9527,0.9528,0.473,0.31058615
0,1,0.9527,0.9528,0.473,0.58367651
0.52,1,0.9527,0.9528,0.473,0.78858165
1.04,1,0.9527,0.9528,0.473,0.78836008
1.56,1,0.9527,0.9528,0.473,0.78793382
2.08,1,0.9527,0.9528,0.473,0.78729338
2.6,1,0.9527,0.9528,0.473,0.78642378
3.12,1,0.9527,0.9528,0.473,0.78530389
3.64,1,0.9527,0.9528,0.473,0.78390563
4.16,1,0.9527,0.9528,0.473,0.7821928
4.68,1,0.9527,0.9528,0.473,0.78011954
5.2,1,0.9527,0.9528,0.473,0.77762833
5.72,1,0.9527,0.9528,0.473,0.77464737
6.24,1,0.9527,0.9528,0.473,0.77108726
6.76,1,0.9527,0.9528,0.473,0.76683664
7.28,1,0.9527,0.9528,0.473,0.76175667
7.8,1,0.9527,0.9528,0.473,0.75567379
8.32,1,0.9527,0.9528,0.473,0.74837041
8.84,1,0.9527,0.9528,0.473,0.73957277
9.36,1,0.9527,0.9528,0.473,0.7289351
9.88,1,0.9527,0.9528,0.473,0.71601885
10.4,1,0.9527,0.9528,0.473,0.70026537
10.92,1,0.9527,0.9528,0.473,0.68095973
11.44,1,0.9527,0.9528,0.473,0.65718277
11.96,1,0.9527,0.9528,0.473,0.62774705
12.48,1,0.9527,0.9528,0.473,0.59111112
13,1,0.9527,0.9528,0.473,0.54526398
13.52,1,0.9527,0.9528,0.473,0.48756901
14.04,1,0.9527,0.9528,0.473,0.4145517
14.56,1,0.9527,0.9528,0.473,0.32160999
15.08,1,0.9527,0.9528,0.473,0.20261687
15.6,1,0.9527,0.9528,0.473,0.07005715
16.12,1,0.9527,0.9528,0.473,0
16.64,1,0.9527,0.9528,0.473,0
17.16,1,0.9527,0.9528,0.473,0
17.68,1,0.9527,0.9528,0.473,0
18.2,1,0.9527,0.9528,0.473,0
18.72,1,0.9527,0.9528,0.473,0
19.24,1,0.9527,0.9528,0.473,0
19.76,1,0.9527,0.9528,0.473,0
20.28,1,0.9527,0.9528,0.473,0
-5.2,1,0.9526,0.9527,0.474,0.00039541
-4.68,1,0.9526,0.9527,0.474,0.00082934
-4.16,1,0.9526,0.9527,0.474,0.00173945
-3.64,1,0.9526,0.9527,0.474,0.00364832
-3.12,1,0.9526,0.9527,0.474,0.007652
-2.6,1,0.9526,0.9527,0.474,0.01604931
-2.08,1,0.9526,0.9527,0.474,0.03366183
-1.56,1,0.9526,0.9527,0.474,0.07060235
-1.04,1,0.9526,0.9527,0.474,0.14808144
-0.52,1,0.9526,0.9527,0.474,0.31058615
0,1,0.9526,0.9527,0.474,0.58367651
0.52,1,0.9526,0.9527,0.474,0.78858165
1.04,1,0.9526,0.9527,0.474,0.78836008
1.56,1,0.9526,0.9527,0.474,0.78793382
2.08,1,0.9526,0.9527,0.474,0.78729338
2.6,1,0.9526,0.9527,0.474,0.78642378
3.12,1,0.9526,0.9527,0.474,0.78530389
3.64,1,0.9526,0.9527,0.474,0.78390563
4.16,1,0.9526,0.9527,0.474,0.7821928
4.68,1,0.9526,0.9527,0.474,0.78011954
5.2,1,0.9526,0.9527,0.474,0.77762833
5.72,1,0.9526,0.9527,0.474,0.77464737
6.24,1,0.9526,0.9527,0.474,0.77108726
6.76,1,0.9526,0.9527,0.474,0.76683664
7.28,1,0.9526,0.9527,0.474,0.76175667
7.8,1,0.9526,0.9527,0.474,0.75567379
8.32,1,0.9526,0.9527,0.474,0.74837041
8.84,1,0.9526,0.9527,0.474,0.73957277
9.36,1,0.9526,0.9527,0.474,0.7289351
9.88,1,0.9526,0.9527,0.474,0.71601885
10.4,1,0.9526,0.9527,0.474,0.70026537
10.92,1,0.9526,0.9527,0.474,0.68095973
11.44,1,0.9526,0.9527,0.474,0.65718277
11.96,1,0.9526,0.9527,0.474,0.62774705
12.48,1,0.9526,0.9527,0.474,0.59111112
13,1,0.9526,0.9527,0.474,0.54526398
13.52,1,0.9526,0.9527,0.474,0.48756901
14.04,1,0.9526,0.9527,0.474,0.4145517
14.56,1,0.9526,0.9527,0.474,0.32160999
15.08,1,0.9526,0.9527,0.474,0.20261687
15.6,1,0.9526,0.9527,0.474,0.07005715
16.12,1,0.9526,0.9527,0.474,0
16.64,1,0.9526,0.9527,0.474,0
17.16,1,0.9526,0.9527,0.474,0
17.68,1,0.9526,0.9527,0.474,0
18.2,1,0.9526,0.9527,0.474,0
18.72,1,0.9526,0.9527,0.474,0
19.24,1,0.9526,0.9527,0.474,0
19.76,1,0.9526,0.9527,0.474,0
20.28,1,0.9526,0.9527,0.474,0
-5.2,1,0.9525,0.9526,0.475,0.00039541
-4.68,1,0.9525,0.9526,0.475,0.00082934
-4.16,1,0.9525,0.9526,0.475,0.00173945
-3.64,1,0.9525,0.9526,0.475,0.00364832
-3.12,1,0.9525,0.9526,0.475,0.007652
-2.6,1,0.9525,0.9526,0.475,0.01604931
-2.08,1,0.9525,0.9526,0.475,0.03366183
-1.56,1,0.9525,0.9526,0.475,0.07060235
-1.04,1,0.9525,0.9526,0.475,0.14808144
-0.52,1,0.9525,0.9526,0.475,0.31058615
0,1,0.9525,0.9526,0.475,0.58367651
0.52,1,0.9525,0.9526,0.475,0.78858165
1.04,1,0.9525,0.9526,0.475,0.78836008
1.56,1,0.9525,0.9526,0.475,0.78793382
2.08,1,0.9525,0.9526,0.475,0.78729338
2.6,1,0.9525,0.9526,0.475,0.78642378
3.12,1,0.9525,0.9526,0.475,0.78530389
3.64,1,0.9525,0.9526,0.475,0.78390563
4.16,1,0.9525,0.9526,0.475,0.7821928
4.68,1,0.9525,0.9526,0.475,0.78011954
5.2,1,0.9525,0.9526,0.475,0.77762833
5.72,1,0.9525,0.9526,0.475,0.77464737
6.24,1,0.9525,0.9526,0.475,0.77108726
6.76,1,0.9525,0.9526,0.475,0.76683664
7.28,1,0.9525,0.9526,0.475,0.76175667
7.8,1,0.9525,0.9526,0.475,0.75567379
8.32,1,0.9525,0.9526,0.475,0.74837041
8.84,1,0.9525,0.9526,0.475,0.73957277
9.36,1,0.9525,0.9526,0.475,0.7289351
9.88,1,0.9525,0.9526,0.475,0.71601885
10.4,1,0.9525,0.9526,0.475,0.70026537
10.92,1,0.9525,0.9526,0.475,0.68095973
11.44,1,0.9525,0.9526,0.475,0.65718277
11.96,1,0.9525,0.9526,0.475,0.62774705
12.48,1,0.9525,0.9526,0.475,0.59111112
13,1,0.9525,0.9526,0.475,0.54526398
13.52,1,0.9525,0.9526,0.475,0.48756901
14.04,1,0.9525,0.9526,0.475,0.4145517
14.56,1,0.9525,0.9526,0.475,0.32160999
15.08,1,0.9525,0.9526,0.475,0.20261687
15.6,1,0.9525,0.9526,0.475,0.07005715
16.12,1,0.9525,0.9526,0.475,0
16.64,1,0.9525,0.9526,0.475,0
17.16,1,0.9525,0.9526,0.475,0
17.68,1,0.9525,0.9526,0.475,0
18.2,1,0.9525,0.9526,0.475,0
18.72,1,0.9525,0.9526,0.475,0
19.24,1,0.9525,0.9526,0.475,0
19.76,1,0.9525,0.9526,0.475,0
20.28,1,0.9525,0.9526,0.475,0
-5.2,1,0.9524,0.9525,0.476,0.00039541
-4.68,1,0.9524,0.9525,0.476,0.00082934
-4.16,1,0.9524,0.9525,0.476,0.00173945
-3.64,1,0.9524,0.9525,0.476,0.00364832
-3.12,1,0.9524,0.9525,0.476,0.007652
-2.6,1,0.9524,0.9525,0.476,0.01604931
-2.08,1,0.9524,0.9525,0.476,0.03366183
-1.56,1,0.9524,0.9525,0.476,0.07060235
-1.04,1,0.9524,0.9525,0.476,0.14808144
-0.52,1,0.9524,0.9525,0.476,0.31058615
0,1,0.9524,0.9525,0.476,0.58367651
0.52,1,0.9524,0.9525,0.476,0.78858165
1.04,1,0.9524,0.9525,0.476,0.78836008
1.56,1,0.9524,0.9525,0.476,0.78793382
2.08,1,0.9524,0.9525,0.476,0.78729338
2.6,1,0.9524,0.9525,0.476,0.78642378
3.12,1,0.9524,0.9525,0.476,0.78530389
3.64,1,0.9524,0.9525,0.476,0.78390563
4.16,1,0.9524,0.9525,0.476,0.7821928
4.68,1,0.9524,0.9525,0.476,0.78011954
5.2,1,0.9524,0.9525,0.476,0.77762833
5.72,1,0.9524,0.9525,0.476,0.77464737
6.24,1,0.9524,0.9525,0.476,0.77108726
6.76,1,0.9524,0.9525,0.476,0.76683664
7.28,1,0.9524,0.9525,0.476,0.76175667
7.8,1,0.9524,0.9525,0.476,0.75567379
8.32,1,0.9524,0.9525,0.476,0.74837041
8.84,1,0.9524,0.9525,0.476,0.73957277
9.36,1,0.9524,0.9525,0.476,0.7289351
9.88,1,0.9524,0.9525,0.476,0.71601885
10.4,1,0.9524,0.9525,0.476,0.70026537
10.92,1,0.9524,0.9525,0.476,0.68095973
11.44,1,0.9524,0.9525,0.476,0.65718277
11.96,1,0.9524,0.9525,0.476,0.62774705
12.48,1,0.9524,0.9525,0.476,0.59111112
13,1,0.9524,0.9525,0.476,0.54526398
13.52,1,0.9524,0.9525,0.476,0.48756901
14.04,1,0.9524,0.9525,0.476,0.4145517
14.56,1,0.9524,0.9525,0.476,0.32160999
15.08,1,0.9524,0.9525,0.476,0.20261687
15.6,1,0.9524,0.9525,0.476,0.07005715
16.12,1,0.9524,0.9525,0.476,0
16.64,1,0.9524,0.9525,0.476,0
17.16,1,0.9524,0.9525,0.476,0
17.68,1,0.9524,0.9525,0.476,0
18.2,1,0.9524,0.9525,0.476,0
18.72,1,0.9524,0.9525,0.476,0
19.24,1,0.9524,0.9525,0.476,0
19.76,1,0.9524,0.9525,0.476,0
20.28,1,0.9524,0.9525,0.476,0
-5.2,1,0.9523,0.9524,0.477,0.00039541
-4.68,1,0.9523,0.9524,0.477,0.00082934
-4.16,1,0.9523,0.9524,0.477,0.00173945
-3.64,1,0.9523,0.9524,0.477,0.00364832
-3.12,1,0.9523,0.9524,0.477,0.007652
-2.6,1,0.9523,0.9524,0.477,0.01604931
-2.08,1,0.9523,0.9524,0.477,0.03366183
-1.56,1,0.9523,0.9524,0.477,0.07060235
-1.04,1,0.9523,0.9524,0.477,0.14808144
-0.52,1,0.9523,0.9524,0.477,0.31058615
0,1,0.9523,0.9524,0.477,0.58367651
0.52,1,0.9523,0.9524,0.477,0.78858165
1.04,1,0.9523,0.9524,0.477,0.78836008
1.56,1,0.9523,0.9524,0.477,0.78793382
2.08,1,0.9523,0.9524,0.477,0.78729338
2.6,1,0.9523,0.9524,0.477,0.78642378
3.12,1,0.9523,0.9524,0.477,0.78530389
3.64,1,0.9523,0.9524,0.477,0.78390563
4.16,1,0.9523,0.9524,0.477,0.7821928
4.68,1,0.9523,0.9524,0.477,0.78011954
5.2,1,0.9523,0.9524,0.477,0.77762833
5.72,1,0.9523,0.9524,0.477,0.77464737
6.24,1,0.9523,0.9524,0.477,0.77108726
6.76,1,0.9523,0.9524,0.477,0.76683664
7.28,1,0.9523,0.9524,0.477,0.76175667
7.8,1,0.9523,0.9524,0.477,0.75567379
8.32,1,0.9523,0.9524,0.477,0.74837041
8.84,1,0.9523,0.9524,0.477,0.73957277
9.36,1,0.9523,0.9524,0.477,0.7289351
9.88,1,0.9523,0.9524,0.477,0.71601885
10.4,1,0.9523,0.9524,0.477,0.70026537
10.92,1,0.9523,0.9524,0.477,0.68095973
11.44,1,0.9523,0.9524,0.477,0.65718277
11.96,1,0.9523,0.9524,0.477,0.62774705
12.48,1,0.9523,0.9524,0.477,0.59111112
13,1,0.9523,0.9524,0.477,0.54526398
13.52,1,0.9523,0.9524,0.477,0.48756901
14.04,1,0.9523,0.9524,0.477,0.4145517
14.56,1,0.9523,0.9524,0.477,0.32160999
15.08,1,0.9523,0.9524,0.477,0.20261687
15.6,1,0.9523,0.9524,0.477,0.07005715
16.12,1,0.9523,0.9524,0.477,0
16.64,1,0.9523,0.9524,0.477,0
17.16,1,0.9523,0.9524,0.477,0
17.68,1,0.9523,0.9524,0.477,0
18.2,1,0.9523,0.9524,0.477,0
18.72,1,0.9523,0.9524,0.477,0
19.24,1,0.9523,0.9524,0.477,0
19.76,1,0.9523,0.9524,0.477,0
20.28,1,0.9523,0.9524,0.477,0
-5.2,1,0.9522,0.9523,0.478,0.00039541
-4.68,1,0.9522,0.9523,0.478,0.00082934
-4.16,1,0.9522,0.9523,0.478,0.00173945
-3.64,1,0.9522,0.9523,0.478,0.00364832
-3.12,1,0.9522,0.9523,0.478,0.007652
-2.6,1,0.9522,0.9523,0.478,0.01604931
-2.08,1,0.9522,0.9523,0.478,0.03366183
-1.56,1,0.9522,0.9523,0.478,0.07060235
-1.04,1,0.9522,0.9523,0.478,0.14808144
-0.52,1,0.9522,0.9523,0.478,0.31058615
0,1,0.9522,0.9523,0.478,0.58367651
0.52,1,0.9522,0.9523,0.478,0.78858165
1.04,1,0.9522,0.9523,0.478,0.78836008
1.56,1,0.9522,0.9523,0.478,0.78793382
2.08,1,0.9522,0.9523,0.478,0.78729338
