x,t,activation,stretch,stretch_prev,n
15.6,0.036,1,0.978125,0.97875,0.20305147
20.8,0.036,1,0.978125,0.97875,0
26,0.036,1,0.978125,0.97875,0
31.2,0.036,1,0.978125,0.97875,0
36.4,0.036,1,0.978125,0.97875,0
41.6,0.036,1,0.978125,0.97875,0
46.8,0.036,1,0.978125,0.97875,0
52,0.036,1,0.978125,0.97875,0
57.2,0.036,1,0.978125,0.97875,0
62.4,0.036,1,0.978125,0.97875,0
-20.8,0.037,1,0.9775,0.978125,0.00354141
-15.6,0.037,1,0.9775,0.978125,0.01081163
-10.4,0.037,1,0.9775,0.978125,0.03207725
-5.2,0.037,1,0.9775,0.978125,0.09309872
0,0.037,1,0.9775,0.978125,0.23806912
5.2,0.037,1,0.9775,0.978125,0.39010187
10.4,0.037,1,0.9775,0.978125,0.33748804
15.6,0.037,1,0.9775,0.978125,0.20308344
20.8,0.037,1,0.9775,0.978125,0
26,0.037,1,0.9775,0.978125,0
31.2,0.037,1,0.9775,0.978125,0
36.4,0.037,1,0.9775,0.978125,0
41.6,0.037,1,0.9775,0.978125,0
46.8,0.037,1,0.9775,0.978125,0
52,0.037,1,0.9775,0.978125,0
57.2,0.037,1,0.9775,0.978125,0
62.4,0.037,1,0.9775,0.978125,0
-20.8,0.038,1,0.976875,0.9775,0.00365061
-15.6,0.038,1,0.976875,0.9775,0.01104533
-10.4,0.038,1,0.976875,0.9775,0.03254853
-5.2,0.038,1,0.976875,0.9775,0.09399992
0,0.038,1,0.976875,0.9775,0.23954219
5.2,0.038,1,0.976875,0.9775,0.39130148
10.4,0.038,1,0.976875,0.9775,0.33774139
15.6,0.038,1,0.976875,0.9775,0.20310978
20.8,0.038,1,0.976875,0.9775,0
26,0.038,1,0.976875,0.9775,0
31.2,0.038,1,0.976875,0.9775,0
36.4,0.038,1,0.976875,0.9775,0
41.6,0.038,1,0.976875,0.9775,0
46.8,0.038,1,0.976875,0.9775,0
52,0.038,1,0.976875,0.9775,0
57.2,0.038,1,0.976875,0.9775,0
62.4,0.038,1,0.976875,0.9775,0
-20.8,0.039,1,0.97625,0.976875,0.00375249
-15.6,0.039,1,0.97625,0.976875,0.01126028
-10.4,0.039,1,0.97625,0.976875,0.03297672
-5.2,0.039,1,0.97625,0.976875,0.09481031
0,0.039,1,0.97625,0.976875,0.24085555
5.2,0.039,1,0.97625,0.976875,0.39235771
10.4,0.039,1,0.97625,0.976875,0.33795712
15.6,0.039,1,0.97625,0.976875,0.20313147
20.8,0.039,1,0.97625,0.976875,0
26,0.039,1,0.97625,0.976875,0
31.2,0.039,1,0.97625,0.976875,0
36.4,0.039,1,0.97625,0.976875,0
41.6,0.039,1,0.97625,0.976875,0
46.8,0.039,1,0.97625,0.976875,0
52,0.039,1,0.97625,0.976875,0
57.2,0.039,1,0.97625,0.976875,0
62.4,0.039,1,0.97625,0.976875,0
-20.8,0.04,1,0.975625,0.97625,0.00384721
-15.6,0.04,1,0.975625,0.97625,0.01145741
-10.4,0.04,1,0.975625,0.97625,0.03336485
-5.2,0.04,1,0.975625,0.97625,0.0955377
0,0.04,1,0.975625,0.97625,0.24202478
5.2,0.04,1,0.975625,0.97625,0.39328677
10.4,0.04,1,0.975625,0.97625,0.33814072
15.6,0.04,1,0.975625,0.97625,0.20314934
20.8,0.04,1,0.975625,0.97625,0
26,0.04,1,0.975625,0.97625,0
31.2,0.04,1,0.975625,0.97625,0
36.4,0.04,1,0.975625,0.97625,0
41.6,0.04,1,0.975625,0.97625,0
46.8,0.04,1,0.975625,0.97625,0
52,0.04,1,0.975625,0.97625,0
57.2,0.04,1,0.975625,0.97625,0
62.4,0.04,1,0.975625,0.97625,0
-20.8,0.041,1,0.975,0.975625,0.00393498
-15.6,0.041,1,0.975,0.975625,0.01163771
-10.4,0.041,1,0.975,0.975625,0.0337159
-5.2,0.041,1,0.975,0.975625,0.09618944
0,0.041,1,0.975,0.975625,0.24306423
5.2,0.041,1,0.975,0.975625,0.39410317
10.4,0.041,1,0.975,0.975625,0.33829691
15.6,0.041,1,0.975,0.975625,0.20316406
20.8,0.041,1,0.975,0.975625,0
26,0.041,1,0.975,0.975625,0
31.2,0.041,1,0.975,0.975625,0
36.4,0.041,1,0.975,0.975625,0
41.6,0.041,1,0.975,0.975625,0
46.8,0.041,1,0.975,0.975625,0
52,0.041,1,0.975,0.975625,0
57.2,0.041,1,0.975,0.975625,0
62.4,0.041,1,0.975,0.975625,0
-20.8,0.042,1,0.974375,0.975,0.00401607
-15.6,0.042,1,0.974375,0.975,0.0118022
-10.4,0.042,1,0.974375,0.975,0.03403276
-5.2,0.042,1,0.974375,0.975,0.09677241
0,0.042,1,0.974375,0.975,0.24398707
5.2,0.042,1,0.974375,0.975,0.39481991
10.4,0.042,1,0.974375,0.975,0.33842971
15.6,0.042,1,0.974375,0.975,0.20317618
20.8,0.042,1,0.974375,0.975,0
26,0.042,1,0.974375,0.975,0
31.2,0.042,1,0.974375,0.975,0
36.4,0.042,1,0.974375,0.975,0
41.6,0.042,1,0.974375,0.975,0
46.8,0.042,1,0.974375,0.975,0
52,0.042,1,0.974375,0.975,0
57.2,0.042,1,0.974375,0.975,0
62.4,0.042,1,0.974375,0.975,0
-20.8,0.043,1,0.97375,0.974375,0.00409075
-15.6,0.043,1,0.97375,0.974375,0.0119519
-10.4,0.043,1,0.97375,0.974375,0.03431819
-5.2,0.043,1,0.97375,0.974375,0.09729305
0,0.043,1,0.97375,0.974375,0.24480534
5.2,0.043,1,0.97375,0.974375,0.39544862
10.4,0.043,1,0.97375,0.974375,0.33854258
15.6,0.043,1,0.97375,0.974375,0.20318616
20.8,0.043,1,0.97375,0.974375,0
26,0.043,1,0.97375,0.974375,0
31.2,0.043,1,0.97375,0.974375,0
36.4,0.043,1,0.97375,0.974375,0
41.6,0.043,1,0.97375,0.974375,0
46.8,0.043,1,0.97375,0.974375,0
52,0.043,1,0.97375,0.974375,0
57.2,0.043,1,0.97375,0.974375,0
62.4,0.043,1,0.97375,0.974375,0
-20.8,0.044,1,0.973125,0.97375,0.00415934
-15.6,0.044,1,0.973125,0.97375,0.01208782
-10.4,0.044,1,0.973125,0.97375,0.03457481
-5.2,0.044,1,0.973125,0.97375,0.0977573
0,0.044,1,0.973125,0.97375,0.24552999
5.2,0.044,1,0.973125,0.97375,0.39599965
10.4,0.044,1,0.973125,0.97375,0.33863847
15.6,0.044,1,0.973125,0.97375,0.20319439
20.8,0.044,1,0.973125,0.97375,0
26,0.044,1,0.973125,0.97375,0
31.2,0.044,1,0.973125,0.97375,0
36.4,0.044,1,0.973125,0.97375,0
41.6,0.044,1,0.973125,0.97375,0
46.8,0.044,1,0.973125,0.97375,0
52,0.044,1,0.973125,0.97375,0
57.2,0.044,1,0.973125,0.97375,0
62.4,0.044,1,0.973125,0.97375,0
-20.8,0.045,1,0.9725,0.973125,0.00422217
-15.6,0.045,1,0.9725,0.973125,0.01221096
-10.4,0.045,1,0.9725,0.973125,0.03480514
-5.2,0.045,1,0.9725,0.973125,0.09817069
0,0.045,1,0.9725,0.973125,0.24617098
5.2,0.045,1,0.9725,0.973125,0.39648219
10.4,0.045,1,0.9725,0.973125,0.3387199
15.6,0.045,1,0.9725,0.973125,0.20320116
20.8,0.045,1,0.9725,0.973125,0
26,0.045,1,0.9725,0.973125,0
31.2,0.045,1,0.9725,0.973125,0
36.4,0.045,1,0.9725,0.973125,0
41.6,0.045,1,0.9725,0.973125,0
46.8,0.045,1,0.9725,0.973125,0
52,0.045,1,0.9725,0.973125,0
57.2,0.045,1,0.9725,0.973125,0
62.4,0.045,1,0.9725,0.973125,0
-20.8,0.046,1,0.971875,0.9725,0.00427958
-15.6,0.046,1,0.971875,0.9725,0.01232229
-10.4,0.046,1,0.971875,0.9725,0.0350115
-5.2,0.046,1,0.971875,0.9725,0.09853827
0,0.046,1,0.971875,0.9725,0.24673735
5.2,0.046,1,0.971875,0.9725,0.39690445
10.4,0.046,1,0.971875,0.9725,0.33878903
15.6,0.046,1,0.971875,0.9725,0.20320674
20.8,0.046,1,0.971875,0.9725,0
26,0.046,1,0.971875,0.9725,0
31.2,0.046,1,0.971875,0.9725,0
36.4,0.046,1,0.971875,0.9725,0
41.6,0.046,1,0.971875,0.9725,0
46.8,0.046,1,0.971875,0.9725,0
52,0.046,1,0.971875,0.9725,0
57.2,0.046,1,0.971875,0.9725,0
62.4,0.046,1,0.971875,0.9725,0
-20.8,0.047,1,0.97125,0.971875,0.0043319
-15.6,0.047,1,0.97125,0.971875,0.01242274
-10.4,0.047,1,0.97125,0.971875,0.0351961
-5.2,0.047,1,0.97125,0.971875,0.09886468
0,0.047,1,0.97125,0.971875,0.24723725
5.2,0.047,1,0.97125,0.971875,0.39727367
10.4,0.047,1,0.97125,0.971875,0.33884769
15.6,0.047,1,0.97125,0.971875,0.20321134
20.8,0.047,1,0.97125,0.971875,0
26,0.047,1,0.97125,0.971875,0
31.2,0.047,1,0.97125,0.971875,0
36.4,0.047,1,0.97125,0.971875,0
41.6,0.047,1,0.97125,0.971875,0
46.8,0.047,1,0.97125,0.971875,0
52,0.047,1,0.97125,0.971875,0
57.2,0.047,1,0.97125,0.971875,0
62.4,0.047,1,0.97125,0.971875,0
-20.8,0.048,1,0.970625,0.97125,0.00437948
-15.6,0.048,1,0.970625,0.97125,0.0125132
-10.4,0.048,1,0.970625,0.97125,0.03536097
-5.2,0.048,1,0.970625,0.97125,0.09915418
0,0.048,1,0.970625,0.97125,0.24767802
5.2,0.048,1,0.970625,0.97125,0.3975963
10.4,0.048,1,0.970625,0.97125,0.33889745
15.6,0.048,1,0.970625,0.97125,0.20321513
20.8,0.048,1,0.970625,0.97125,0
26,0.048,1,0.970625,0.97125,0
31.2,0.048,1,0.970625,0.97125,0
36.4,0.048,1,0.970625,0.97125,0
41.6,0.048,1,0.970625,0.97125,0
46.8,0.048,1,0.970625,0.97125,0
52,0.048,1,0.970625,0.97125,0
57.2,0.048,1,0.970625,0.97125,0
62.4,0.048,1,0.970625,0.97125,0
-20.8,0.049,1,0.97,0.970625,0.00442265
-15.6,0.049,1,0.97,0.970625,0.01259452
-10.4,0.049,1,0.97,0.970625,0.035508
-5.2,0.049,1,0.97,0.970625,0.09941063
0,0.049,1,0.97,0.970625,0.24806628
5.2,0.049,1,0.97,0.970625,0.39787802
10.4,0.049,1,0.97,0.970625,0.33893965
15.6,0.049,1,0.97,0.970625,0.20321824
20.8,0.049,1,0.97,0.970625,0
26,0.049,1,0.97,0.970625,0
31.2,0.049,1,0.97,0.970625,0
36.4,0.049,1,0.97,0.970625,0
41.6,0.049,1,0.97,0.970625,0
46.8,0.049,1,0.97,0.970625,0
52,0.049,1,0.97,0.970625,0
57.2,0.049,1,0.97,0.970625,0
62.4,0.049,1,0.97,0.970625,0
-20.8,0.05,1,0.969375,0.97,0.00446175
-15.6,0.05,1,0.969375,0.97,0.01266749
-10.4,0.05,1,0.969375,0.97,0.03563893
-5.2,0.05,1,0.969375,0.97,0.09963754
0,0.05,1,0.969375,0.97,0.24840796
5.2,0.05,1,0.969375,0.97,0.39812386
10.4,0.05,1,0.969375,0.97,0.33897542
15.6,0.05,1,0.969375,0.97,0.20322081
20.8,0.05,1,0.969375,0.97,0
26,0.05,1,0.969375,0.97,0
31.2,0.05,1,0.969375,0.97,0
36.4,0.05,1,0.969375,0.97,0
41.6,0.05,1,0.969375,0.97,0
46.8,0.05,1,0.969375,0.97,0
52,0.05,1,0.969375,0.97,0
57.2,0.05,1,0.969375,0.97,0
62.4,0.05,1,0.969375,0.97,0
-20.8,0.051,1,0.96875,0.969375,0.00449707
-15.6,0.051,1,0.96875,0.969375,0.01273287
-10.4,0.051,1,0.96875,0.969375,0.03575538
-5.2,0.051,1,0.96875,0.969375,0.09983808
0,0.051,1,0.96875,0.969375,0.24870838
5.2,0.051,1,0.96875,0.969375,0.39833825
10.4,0.051,1,0.96875,0.969375,0.33900573
15.6,0.051,1,0.96875,0.969375,0.20322293
20.8,0.051,1,0.96875,0.969375,0
26,0.051,1,0.96875,0.969375,0
31.2,0.051,1,0.96875,0.969375,0
36.4,0.051,1,0.96875,0.969375,0
41.6,0.051,1,0.96875,0.969375,0
46.8,0.051,1,0.96875,0.969375,0
52,0.051,1,0.96875,0.969375,0
57.2,0.051,1,0.96875,0.969375,0
62.4,0.051,1,0.96875,0.969375,0
-20.8,0.052,1,0.968125,0.96875,0.00452894
-15.6,0.052,1,0.968125,0.96875,0.01279136
-10.4,0.052,1,0.968125,0.96875,0.03585881
-5.2,0.052,1,0.968125,0.96875,0.10001515
0,0.052,1,0.968125,0.96875,0.24897229
5.2,0.052,1,0.968125,0.96875,0.39852511
10.4,0.052,1,0.968125,0.96875,0.33903142
15.6,0.052,1,0.968125,0.96875,0.20322467
20.8,0.052,1,0.968125,0.96875,0
26,0.052,1,0.968125,0.96875,0
31.2,0.052,1,0.968125,0.96875,0
36.4,0.052,1,0.968125,0.96875,0
41.6,0.052,1,0.968125,0.96875,0
46.8,0.052,1,0.968125,0.96875,0
52,0.052,1,0.968125,0.96875,0
57.2,0.052,1,0.968125,0.96875,0
62.4,0.052,1,0.968125,0.96875,0
-20.8,0.053,1,0.9675,0.968125,0.00455763
-15.6,0.053,1,0.9675,0.968125,0.01284359
-10.4,0.053,1,0.9675,0.968125,0.03595056
-5.2,0.053,1,0.9675,0.968125,0.10017132
0,0.053,1,0.9675,0.968125,0.24920395
5.2,0.053,1,0.9675,0.968125,0.39868787
10.4,0.053,1,0.9675,0.968125,0.33905317
15.6,0.053,1,0.9675,0.968125,0.2032261
20.8,0.053,1,0.9675,0.968125,0
26,0.053,1,0.9675,0.968125,0
31.2,0.053,1,0.9675,0.968125,0
36.4,0.053,1,0.9675,0.968125,0
41.6,0.053,1,0.9675,0.968125,0
46.8,0.053,1,0.9675,0.968125,0
52,0.053,1,0.9675,0.968125,0
57.2,0.053,1,0.9675,0.968125,0
62.4,0.053,1,0.9675,0.968125,0
-20.8,0.054,1,0.966875,0.9675,0.00458341
-15.6,0.054,1,0.966875,0.9675,0.01289018
-10.4,0.054,1,0.966875,0.9675,0.03603185
-5.2,0.054,1,0.966875,0.9675,0.10030892
0,0.054,1,0.966875,0.9675,0.24940712
5.2,0.054,1,0.966875,0.9675,0.39882957
10.4,0.054,1,0.966875,0.9675,0.33907159
15.6,0.054,1,0.966875,0.9675,0.20322729
20.8,0.054,1,0.966875,0.9675,0
26,0.054,1,0.966875,0.9675,0
31.2,0.054,1,0.966875,0.9675,0
36.4,0.054,1,0.966875,0.9675,0
41.6,0.054,1,0.966875,0.9675,0
46.8,0.054,1,0.966875,0.9675,0
52,0.054,1,0.966875,0.9675,0
57.2,0.054,1,0.966875,0.9675,0
62.4,0.054,1,0.966875,0.9675,0
-20.8,0.055,1,0.96625,0.966875,0.00460654
-15.6,0.055,1,0.96625,0.966875,0.01293167
-10.4,0.055,1,0.96625,0.966875,0.0361038
-5.2,0.055,1,0.96625,0.966875,0.10043006
0,0.055,1,0.96625,0.966875,0.24958517
5.2,0.055,1,0.96625,0.966875,0.39895286
10.4,0.055,1,0.96625,0.966875,0.33908718
15.6,0.055,1,0.96625,0.966875,0.20322826
20.8,0.055,1,0.96625,0.966875,0
26,0.055,1,0.96625,0.966875,0
31.2,0.055,1,0.96625,0.966875,0
36.4,0.055,1,0.96625,0.966875,0
41.6,0.055,1,0.96625,0.966875,0
46.8,0.055,1,0.96625,0.966875,0
52,0.055,1,0.96625,0.966875,0
57.2,0.055,1,0.96625,0.966875,0
62.4,0.055,1,0.96625,0.966875,0
-20.8,0.056,1,0.965625,0.96625,0.00462727
-15.6,0.056,1,0.965625,0.96625,0.01296857
-10.4,0.056,1,0.965625,0.96625,0.03616741
-5.2,0.056,1,0.965625,0.96625,0.1005366
0,0.056,1,0.965625,0.96625,0.24974109
5.2,0.056,1,0.965625,0.96625,0.39906008
10.4,0.056,1,0.965625,0.96625,0.33910038
15.6,0.056,1,0.965625,0.96625,0.20322906
20.8,0.056,1,0.965625,0.96625,0
26,0.056,1,0.965625,0.96625,0
31.2,0.056,1,0.965625,0.96625,0
36.4,0.056,1,0.965625,0.96625,0
41.6,0.056,1,0.965625,0.96625,0
46.8,0.056,1,0.965625,0.96625,0
52,0.056,1,0.965625,0.96625,0
57.2,0.056,1,0.965625,0.96625,0
62.4,0.056,1,0.965625,0.96625,0
-20.8,0.057,1,0.965,0.965625,0.00464581
-15.6,0.057,1,0.965,0.965625,0.01300135
-10.4,0.057,1,0.965,0.965625,0.03622358
-5.2,0.057,1,0.965,0.965625,0.10063023
0,0.057,1,0.965,0.965625,0.24987754
5.2,0.057,1,0.965,0.965625,0.39915328
10.4,0.057,1,0.965,0.965625,0.33911155
15.6,0.057,1,0.965,0.965625,0.20322972
20.8,0.057,1,0.965,0.965625,0
26,0.057,1,0.965,0.965625,0
31.2,0.057,1,0.965,0.965625,0
36.4,0.057,1,0.965,0.965625,0
41.6,0.057,1,0.965,0.965625,0
46.8,0.057,1,0.965,0.965625,0
52,0.057,1,0.965,0.965625,0
57.2,0.057,1,0.965,0.965625,0
62.4,0.057,1,0.965,0.965625,0
-20.8,0.058,1,0.964375,0.965,0.00466236
-15.6,0.058,1,0.964375,0.965,0.01303044
-10.4,0.058,1,0.964375,0.965,0.03627314
-5.2,0.058,1,0.964375,0.965,0.10071244
0,0.058,1,0.964375,0.965,0.24999687
5.2,0.058,1,0.964375,0.965,0.39923425
10.4,0.058,1,0.964375,0.965,0.33912099
15.6,0.058,1,0.964375,0.965,0.20323027
20.8,0.058,1,0.964375,0.965,0
26,0.058,1,0.964375,0.965,0
31.2,0.058,1,0.964375,0.965,0
36.4,0.058,1,0.964375,0.965,0
41.6,0.058,1,0.964375,0.965,0
46.8,0.058,1,0.964375,0.965,0
52,0.058,1,0.964375,0.965,0
57.2,0.058,1,0.964375,0.965,0
62.4,0.058,1,0.964375,0.965,0
-20.8,0.059,1,0.96375,0.964375,0.00467713
-15.6,0.059,1,0.96375,0.964375,0.01305622
-10.4,0.059,1,0.96375,0.964375,0.03631682
-5.2,0.059,1,0.96375,0.964375,0.10078456
0,0.059,1,0.96375,0.964375,0.25010115
5.2,0.059,1,0.96375,0.964375,0.39930457
10.4,0.059,1,0.96375,0.964375,0.33912898
15.6,0.059,1,0.96375,0.964375,0.20323072
20.8,0.059,1,0.96375,0.964375,0
26,0.059,1,0.96375,0.964375,0
31.2,0.059,1,0.96375,0.964375,0
36.4,0.059,1,0.96375,0.964375,0
41.6,0.059,1,0.96375,0.964375,0
46.8,0.059,1,0.96375,0.964375,0
52,0.059,1,0.96375,0.964375,0
57.2,0.059,1,0.96375,0.964375,0
62.4,0.059,1,0.96375,0.964375,0
-20.8,0.06,1,0.963125,0.96375,0.00469028
-15.6,0.06,1,0.963125,0.96375,0.01307904
-10.4,0.06,1,0.963125,0.96375,0.03635528
-5.2,0.06,1,0.963125,0.96375,0.10084779
0,0.06,1,0.963125,0.96375,0.25019223
5.2,0.06,1,0.963125,0.96375,0.3993656
10.4,0.06,1,0.963125,0.96375,0.33913573
15.6,0.06,1,0.963125,0.96375,0.20323108
20.8,0.06,1,0.963125,0.96375,0
26,0.06,1,0.963125,0.96375,0
31.2,0.06,1,0.963125,0.96375,0
36.4,0.06,1,0.963125,0.96375,0
41.6,0.06,1,0.963125,0.96375,0
46.8,0.06,1,0.963125,0.96375,0
52,0.06,1,0.963125,0.96375,0
57.2,0.06,1,0.963125,0.96375,0
62.4,0.06,1,0.963125,0.96375,0
-20.8,0.061,1,0.9625,0.963125,0.00470198
-15.6,0.061,1,0.9625,0.963125,0.01309922
-10.4,0.061,1,0.9625,0.963125,0.03638912
-5.2,0.061,1,0.9625,0.963125,0.10090317
0,0.061,1,0.9625,0.963125,0.25027172
5.2,0.061,1,0.9625,0.963125,0.39941856
10.4,0.061,1,0.9625,0.963125,0.33914144
15.6,0.061,1,0.9625,0.963125,0.20323139
20.8,0.061,1,0.9625,0.963125,0
26,0.061,1,0.9625,0.963125,0
31.2,0.061,1,0.9625,0.963125,0
36.4,0.061,1,0.9625,0.963125,0
41.6,0.061,1,0.9625,0.963125,0
46.8,0.061,1,0.9625,0.963125,0
52,0.061,1,0.9625,0.963125,0
57.2,0.061,1,0.9625,0.963125,0
62.4,0.061,1,0.9625,0.963125,0
-20.8,0.062,1,0.961875,0.9625,0.00471238
-15.6,0.062,1,0.961875,0.9625,0.01311704
-10.4,0.062,1,0.961875,0.9625,0.03641887
-5.2,0.062,1,0.961875,0.9625,0.10095166
0,0.062,1,0.961875,0.9625,0.25034106
5.2,0.062,1,0.961875,0.9625,0.39946449
10.4,0.062,1,0.961875,0.9625,0.33914626
15.6,0.062,1,0.961875,0.9625,0.20323164
20.8,0.062,1,0.961875,0.9625,0
26,0.062,1,0.961875,0.9625,0
31.2,0.062,1,0.961875,0.9625,0
36.4,0.062,1,0.961875,0.9625,0
41.6,0.062,1,0.961875,0.9625,0
46.8,0.062,1,0.961875,0.9625,0
52,0.062,1,0.961875,0.9625,0
57.2,0.062,1,0.961875,0.9625,0
62.4,0.062,1,0.961875,0.9625,0
-20.8,0.063,1,0.96125,0.961875,0.0047216
-15.6,0.063,1,0.96125,0.961875,0.01313277
-10.4,0.063,1,0.96125,0.961875,0.03644499
-5.2,0.063,1,0.96125,0.961875,0.10099407
0,0.063,1,0.96125,0.961875,0.25040151
5.2,0.063,1,0.96125,0.961875,0.3995043
10.4,0.063,1,0.96125,0.961875,0.33915034
15.6,0.063,1,0.96125,0.961875,0.20323185
20.8,0.063,1,0.96125,0.961875,0
26,0.063,1,0.96125,0.961875,0
31.2,0.063,1,0.96125,0.961875,0
36.4,0.063,1,0.96125,0.961875,0
41.6,0.063,1,0.96125,0.961875,0
46.8,0.063,1,0.96125,0.961875,0
52,0.063,1,0.96125,0.961875,0
57.2,0.063,1,0.96125,0.961875,0
62.4,0.063,1,0.96125,0.961875,0
-20.8,0.064,1,0.960625,0.96125,0.00472978
-15.6,0.064,1,0.960625,0.96125,0.01314664
-10.4,0.064,1,0.960625,0.96125,0.03646792
-5.2,0.064,1,0.960625,0.96125,0.10103115
0,0.064,1,0.960625,0.96125,0.25045419
5.2,0.064,1,0.960625,0.96125,0.3995388
10.4,0.064,1,0.960625,0.96125,0.33915378
15.6,0.064,1,0.960625,0.96125,0.20323202
20.8,0.064,1,0.960625,0.96125,0
26,0.064,1,0.960625,0.96125,0
31.2,0.064,1,0.960625,0.96125,0
36.4,0.064,1,0.960625,0.96125,0
41.6,0.064,1,0.960625,0.96125,0
46.8,0.064,1,0.960625,0.96125,0
52,0.064,1,0.960625,0.96125,0
57.2,0.064,1,0.960625,0.96125,0
62.4,0.064,1,0.960625,0.96125,0
-20.8,0.065,1,0.96,0.960625,0.00473702
-15.6,0.065,1,0.96,0.960625,0.01315885
-10.4,0.065,1,0.96,0.960625,0.03648803
-5.2,0.065,1,0.96,0.960625,0.10106354
0,0.065,1,0.96,0.960625,0.25050006
5.2,0.065,1,0.96,0.960625,0.39956869
10.4,0.065,1,0.96,0.960625,0.33915669
15.6,0.065,1,0.96,0.960625,0.20323216
20.8,0.065,1,0.96,0.960625,0
26,0.065,1,0.96,0.960625,0
31.2,0.065,1,0.96,0.960625,0
36.4,0.065,1,0.96,0.960625,0
41.6,0.065,1,0.96,0.960625,0
46.8,0.065,1,0.96,0.960625,0
52,0.065,1,0.96,0.960625,0
57.2,0.065,1,0.96,0.960625,0
62.4,0.065,1,0.96,0.960625,0
-20.8,0.066,1,0.959375,0.96,0.00474342
-15.6,0.066,1,0.959375,0.96,0.0131696
-10.4,0.066,1,0.959375,0.96,0.03650565
-5.2,0.066,1,0.959375,0.96,0.10109182
0,0.066,1,0.959375,0.96,0.25053999
5.2,0.066,1,0.959375,0.96,0.39959457
10.4,0.066,1,0.959375,0.96,0.33915915
15.6,0.066,1,0.959375,0.96,0.20323227
20.8,0.066,1,0.959375,0.96,0
26,0.066,1,0.959375,0.96,0
31.2,0.066,1,0.959375,0.96,0
36.4,0.066,1,0.959375,0.96,0
41.6,0.066,1,0.959375,0.96,0
46.8,0.066,1,0.959375,0.96,0
52,0.066,1,0.959375,0.96,0
57.2,0.066,1,0.959375,0.96,0
62.4,0.066,1,0.959375,0.96,0
-20.8,0.067,1,0.95875,0.959375,0.00474908
-15.6,0.067,1,0.95875,0.959375,0.01317905
-10.4,0.067,1,0.95875,0.959375,0.03652108
-5.2,0.067,1,0.95875,0.959375,0.1011165
0,0.067,1,0.95875,0.959375,0.25057472
5.2,0.067,1,0.95875,0.959375,0.39961698
10.4,0.067,1,0.95875,0.959375,0.33916122
15.6,0.067,1,0.95875,0.959375,0.20323237
20.8,0.067,1,0.95875,0.959375,0
26,0.067,1,0.95875,0.959375,0
31.2,0.067,1,0.95875,0.959375,0
36.4,0.067,1,0.95875,0.959375,0
41.6,0.067,1,0.95875,0.959375,0
46.8,0.067,1,0.95875,0.959375,0
52,0.067,1,0.95875,0.959375,0
57.2,0.067,1,0.95875,0.959375,0
62.4,0.067,1,0.95875,0.959375,0
-20.8,0.068,1,0.958125,0.95875,0.00475407
-15.6,0.068,1,0.958125,0.95875,0.01318736
-10.4,0.068,1,0.958125,0.95875,0.03653458
-5.2,0.068,1,0.958125,0.95875,0.10113802
0,0.068,1,0.958125,0.95875,0.25060493
5.2,0.068,1,0.958125,0.95875,0.39963636
10.4,0.068,1,0.958125,0.95875,0.33916297
15.6,0.068,1,0.958125,0.95875,0.20323244
20.8,0.068,1,0.958125,0.95875,0
26,0.068,1,0.958125,0.95875,0
31.2,0.068,1,0.958125,0.95875,0
36.4,0.068,1,0.958125,0.95875,0
41.6,0.068,1,0.958125,0.95875,0
46.8,0.068,1,0.958125,0.95875,0
52,0.068,1,0.958125,0.95875,0
57.2,0.068,1,0.958125,0.95875,0
62.4,0.068,1,0.958125,0.95875,0
-20.8,0.069,1,0.9575,0.958125,0.00475847
-15.6,0.069,1,0.9575,0.958125,0.01319465
-10.4,0.069,1,0.9575,0.958125,0.03654638
-5.2,0.069,1,0.9575,0.958125,0.10115678
0,0.069,1,0.9575,0.958125,0.25063118
5.2,0.069,1,0.9575,0.958125,0.39965313
10.4,0.069,1,0.9575,0.958125,0.33916445
15.6,0.069,1,0.9575,0.958125,0.20323251
20.8,0.069,1,0.9575,0.958125,0
26,0.069,1,0.9575,0.958125,0
31.2,0.069,1,0.9575,0.958125,0
36.4,0.069,1,0.9575,0.958125,0
41.6,0.069,1,0.9575,0.958125,0
46.8,0.069,1,0.9575,0.958125,0
52,0.069,1,0.9575,0.958125,0
57.2,0.069,1,0.9575,0.958125,0
62.4,0.069,1,0.9575,0.958125,0
-20.8,0.07,1,0.956875,0.9575,0.00476235
-15.6,0.07,1,0.956875,0.9575,0.01320104
-10.4,0.07,1,0.956875,0.9575,0.0365567
-5.2,0.07,1,0.956875,0.9575,0.10117312
0,0.07,1,0.956875,0.9575,0.25065399
5.2,0.07,1,0.956875,0.9575,0.39966763
10.4,0.07,1,0.956875,0.9575,0.3391657
15.6,0.07,1,0.956875,0.9575,0.20323256
20.8,0.07,1,0.956875,0.9575,0
26,0.07,1,0.956875,0.9575,0
31.2,0.07,1,0.956875,0.9575,0
36.4,0.07,1,0.956875,0.9575,0
41.6,0.07,1,0.956875,0.9575,0
46.8,0.07,1,0.956875,0.9575,0
52,0.07,1,0.956875,0.9575,0
57.2,0.07,1,0.956875,0.9575,0
62.4,0.07,1,0.956875,0.9575,0
-20.8,0.071,1,0.95625,0.956875,0.00476577
-15.6,0.071,1,0.95625,0.956875,0.01320664
-10.4,0.071,1,0.95625,0.956875,0.03656571
-5.2,0.071,1,0.95625,0.956875,0.10118735
0,0.071,1,0.95625,0.956875,0.25067379
5.2,0.071,1,0.95625,0.956875,0.39968017
