x,t,a,l,lp,n
14.04,0.767,1,0.9233,0.9234,0.39889911
14.56,0.767,1,0.9233,0.9234,0.30939352
15.08,0.767,1,0.9233,0.9234,0.19487768
15.6,0.767,1,0.9233,0.9234,0.06737166
16.12,0.767,1,0.9233,0.9234,0
16.64,0.767,1,0.9233,0.9234,0
17.16,0.767,1,0.9233,0.9234,0
17.68,0.767,1,0.9233,0.9234,0
18.2,0.767,1,0.9233,0.9234,0
18.72,0.767,1,0.9233,0.9234,0
19.24,0.767,1,0.9233,0.9234,0
19.76,0.767,1,0.9233,0.9234,0
20.28,0.767,1,0.9233,0.9234,0
-5.2,0.768,1,0.9232,0.9233,0.00038515
-4.68,0.768,1,0.9232,0.9233,0.00080748
-4.16,0.768,1,0.9232,0.9233,0.00169292
-3.64,0.768,1,0.9232,0.9233,0.00354925
-3.12,0.768,1,0.9232,0.9233,0.00744112
-2.6,0.768,1,0.9232,0.9233,0.01560053
-2.08,0.768,1,0.9232,0.9233,0.03270698
-1.56,0.768,1,0.9232,0.9233,0.06857115
-1.04,0.768,1,0.9232,0.9233,0.14376142
-0.52,0.768,1,0.9232,0.9233,0.30139999
0,0.768,1,0.9232,0.9233,0.56617762
0.52,0.768,1,0.9232,0.9233,0.76454975
1.04,0.768,1,0.9232,0.9233,0.76385652
1.56,0.768,1,0.9232,0.9233,0.76301459
2.08,0.768,1,0.9232,0.9233,0.76200825
2.6,0.768,1,0.9232,0.9233,0.76081744
3.12,0.768,1,0.9232,0.9233,0.75941703
3.64,0.768,1,0.9232,0.9233,0.75777585
4.16,0.768,1,0.9232,0.9233,0.75585548
4.68,0.768,1,0.9232,0.9233,0.75360866
5.2,0.768,1,0.9232,0.9233,0.75097727
5.72,0.768,1,0.9232,0.9233,0.74788981
6.24,0.768,1,0.9232,0.9233,0.74425806
6.76,0.768,1,0.9232,0.9233,0.73997292
7.28,0.768,1,0.9232,0.9233,0.73489903
7.8,0.768,1,0.9232,0.9233,0.72886778
8.32,0.768,1,0.9232,0.9233,0.72166834
8.84,0.768,1,0.9232,0.9233,0.713036
9.36,0.768,1,0.9232,0.9233,0.7026369
9.88,0.768,1,0.9232,0.9233,0.69004813
10.4,0.768,1,0.9232,0.9233,0.67473141
10.92,0.768,1,0.9232,0.9233,0.65599851
11.44,0.768,1,0.9232,0.9233,0.63296515
11.96,0.768,1,0.9232,0.9233,0.60448966
12.48,0.768,1,0.9232,0.9233,0.56909082
13,0.768,1,0.9232,0.9233,0.52483722
13.52,0.768,1,0.9232,0.9233,0.46919782
14.04,0.768,1,0.9232,0.9233,0.39883886
14.56,0.768,1,0.9232,0.9233,0.30934678
15.08,0.768,1,0.9232,0.9233,0.19484823
15.6,0.768,1,0.9232,0.9233,0.06736148
16.12,0.768,1,0.9232,0.9233,0
16.64,0.768,1,0.9232,0.9233,0
17.16,0.768,1,0.9232,0.9233,0
17.68,0.768,1,0.9232,0.9233,0
18.2,0.768,1,0.9232,0.9233,0
18.72,0.768,1,0.9232,0.9233,0
19.24,0.768,1,0.9232,0.9233,0
19.76,0.768,1,0.9232,0.9233,0
20.28,0.768,1,0.9232,0.9233,0
-5.2,0.769,1,0.9231,0.9232,0.0003851
-4.68,0.769,1,0.9231,0.9232,0.00080736
-4.16,0.769,1,0.9231,0.9232,0.00169266
-3.64,0.769,1,0.9231,0.9232,0.00354872
-3.12,0.769,1,0.9231,0.9232,0.00744001
-2.6,0.769,1,0.9231,0.9232,0.0155982
-2.08,0.769,1,0.9231,0.9232,0.03270209
-1.56,0.769,1,0.9231,0.9232,0.06856089
-1.04,0.769,1,0.9231,0.9232,0.1437399
-0.52,0.769,1,0.9231,0.9232,0.30135485
0,0.769,1,0.9231,0.9232,0.56609279
0.52,0.769,1,0.9231,0.9232,0.76443514
1.04,0.769,1,0.9231,0.9232,0.76374194
1.56,0.769,1,0.9231,0.9232,0.76290007
2.08,0.769,1,0.9231,0.9232,0.76189383
2.6,0.769,1,0.9231,0.9232,0.76070315
3.12,0.769,1,0.9231,0.9232,0.7593029
3.64,0.769,1,0.9231,0.9232,0.75766192
4.16,0.769,1,0.9231,0.9232,0.7557418
4.68,0.769,1,0.9231,0.9232,0.75349528
5.2,0.769,1,0.9231,0.9232,0.75086426
5.72,0.769,1,0.9231,0.9232,0.74777723
6.24,0.769,1,0.9231,0.9232,0.74414599
6.76,0.769,1,0.9231,0.9232,0.73986148
7.28,0.769,1,0.9231,0.9232,0.73478832
7.8,0.769,1,0.9231,0.9232,0.72875795
8.32,0.769,1,0.9231,0.9232,0.72155958
8.84,0.769,1,0.9231,0.9232,0.71292851
9.36,0.769,1,0.9231,0.9232,0.70253096
9.88,0.769,1,0.9231,0.9232,0.68994406
10.4,0.769,1,0.9231,0.9232,0.67462964
10.92,0.769,1,0.9231,0.9232,0.65589955
11.44,0.769,1,0.9231,0.9232,0.63286964
11.96,0.769,1,0.9231,0.9232,0.60439843
12.48,0.769,1,0.9231,0.9232,0.56900491
13,0.769,1,0.9231,0.9232,0.52475797
13.52,0.769,1,0.9231,0.9232,0.46912696
14.04,0.769,1,0.9231,0.9232,0.39877862
14.56,0.769,1,0.9231,0.9232,0.30930004
15.08,0.769,1,0.9231,0.9232,0.19481879
15.6,0.769,1,0.9231,0.9232,0.0673513
16.12,0.769,1,0.9231,0.9232,0
16.64,0.769,1,0.9231,0.9232,0
17.16,0.769,1,0.9231,0.9232,0
17.68,0.769,1,0.9231,0.9232,0
18.2,0.769,1,0.9231,0.9232,0
18.72,0.769,1,0.9231,0.9232,0
19.24,0.769,1,0.9231,0.9232,0
19.76,0.769,1,0.9231,0.9232,0
20.28,0.769,1,0.9231,0.9232,0
-5.2,0.77,1,0.923,0.9231,0.00038504
-4.68,0.77,1,0.923,0.9231,0.00080724
-4.16,0.77,1,0.923,0.9231,0.00169241
-3.64,0.77,1,0.923,0.9231,0.00354819
-3.12,0.77,1,0.923,0.9231,0.00743889
-2.6,0.77,1,0.923,0.9231,0.01559586
-2.08,0.77,1,0.923,0.9231,0.03269719
-1.56,0.77,1,0.923,0.9231,0.06855063
-1.04,0.77,1,0.923,0.9231,0.14371838
-0.52,0.77,1,0.923,0.9231,0.30130971
0,0.77,1,0.923,0.9231,0.56600797
0.52,0.77,1,0.923,0.9231,0.76432053
1.04,0.77,1,0.923,0.9231,0.76362737
1.56,0.77,1,0.923,0.9231,0.76278556
2.08,0.77,1,0.923,0.9231,0.76177941
2.6,0.77,1,0.923,0.9231,0.76058885
3.12,0.77,1,0.923,0.9231,0.75918877
3.64,0.77,1,0.923,0.9231,0.757548
4.16,0.77,1,0.923,0.9231,0.75562812
4.68,0.77,1,0.923,0.9231,0.7533819
5.2,0.77,1,0.923,0.9231,0.75075124
5.72,0.77,1,0.923,0.9231,0.74766465
6.24,0.77,1,0.923,0.9231,0.74403393
6.76,0.77,1,0.923,0.9231,0.73975003
7.28,0.77,1,0.923,0.9231,0.73467761
7.8,0.77,1,0.923,0.9231,0.72864813
8.32,0.77,1,0.923,0.9231,0.72145081
8.84,0.77,1,0.923,0.9231,0.71282103
9.36,0.77,1,0.923,0.9231,0.70242503
9.88,0.77,1,0.923,0.9231,0.68984
10.4,0.77,1,0.923,0.9231,0.67452787
10.92,0.77,1,0.923,0.9231,0.65580058
11.44,0.77,1,0.923,0.9231,0.63277413
11.96,0.77,1,0.923,0.9231,0.6043072
12.48,0.77,1,0.923,0.9231,0.568919
13,0.77,1,0.923,0.9231,0.52467873
13.52,0.77,1,0.923,0.9231,0.4690561
14.04,0.77,1,0.923,0.9231,0.39871837
14.56,0.77,1,0.923,0.9231,0.3092533
15.08,0.77,1,0.923,0.9231,0.19478934
15.6,0.77,1,0.923,0.9231,0.06734112
16.12,0.77,1,0.923,0.9231,0
16.64,0.77,1,0.923,0.9231,0
17.16,0.77,1,0.923,0.9231,0
17.68,0.77,1,0.923,0.9231,0
18.2,0.77,1,0.923,0.9231,0
18.72,0.77,1,0.923,0.9231,0
19.24,0.77,1,0.923,0.9231,0
19.76,0.77,1,0.923,0.9231,0
20.28,0.77,1,0.923,0.9231,0
-5.2,0.771,1,0.9229,0.923,0.00038498
-4.68,0.771,1,0.9229,0.923,0.00080712
-4.16,0.771,1,0.9229,0.923,0.00169216
-3.64,0.771,1,0.9229,0.923,0.00354766
-3.12,0.771,1,0.9229,0.923,0.00743778
-2.6,0.771,1,0.9229,0.923,0.01559353
-2.08,0.771,1,0.9229,0.923,0.0326923
-1.56,0.771,1,0.9229,0.923,0.06854037
-1.04,0.771,1,0.9229,0.923,0.14369686
-0.52,0.771,1,0.9229,0.923,0.30126457
0,0.771,1,0.9229,0.923,0.56592314
0.52,0.771,1,0.9229,0.923,0.76420592
1.04,0.771,1,0.9229,0.923,0.76351279
1.56,0.771,1,0.9229,0.923,0.76267105
2.08,0.771,1,0.9229,0.923,0.76166499
2.6,0.771,1,0.9229,0.923,0.76047456
3.12,0.771,1,0.9229,0.923,0.75907464
3.64,0.771,1,0.9229,0.923,0.75743407
4.16,0.771,1,0.9229,0.923,0.75551445
4.68,0.771,1,0.9229,0.923,0.75326853
5.2,0.771,1,0.9229,0.923,0.75063823
5.72,0.771,1,0.9229,0.923,0.74755206
6.24,0.771,1,0.9229,0.923,0.74392186
6.76,0.771,1,0.9229,0.923,0.73963858
7.28,0.771,1,0.9229,0.923,0.73456691
7.8,0.771,1,0.9229,0.923,0.7285383
8.32,0.771,1,0.9229,0.923,0.72134205
8.84,0.771,1,0.9229,0.923,0.71271355
9.36,0.771,1,0.9229,0.923,0.70231909
9.88,0.771,1,0.9229,0.923,0.68973594
10.4,0.771,1,0.9229,0.923,0.6744261
10.92,0.771,1,0.9229,0.923,0.65570161
11.44,0.771,1,0.9229,0.923,0.63267862
11.96,0.771,1,0.9229,0.923,0.60421596
12.48,0.771,1,0.9229,0.923,0.56883309
13,0.771,1,0.9229,0.923,0.52459948
13.52,0.771,1,0.9229,0.923,0.46898524
14.04,0.771,1,0.9229,0.923,0.39865812
14.56,0.771,1,0.9229,0.923,0.30920656
15.08,0.771,1,0.9229,0.923,0.19475989
15.6,0.771,1,0.9229,0.923,0.06733094
16.12,0.771,1,0.9229,0.923,0
16.64,0.771,1,0.9229,0.923,0
17.16,0.771,1,0.9229,0.923,0
17.68,0.771,1,0.9229,0.923,0
18.2,0.771,1,0.9229,0.923,0
18.72,0.771,1,0.9229,0.923,0
19.24,0.771,1,0.9229,0.923,0
19.76,0.771,1,0.9229,0.923,0
20.28,0.771,1,0.9229,0.923,0
-5.2,0.772,1,0.9228,0.9229,0.00038492
-4.68,0.772,1,0.9228,0.9229,0.000807
-4.16,0.772,1,0.9228,0.9229,0.00169191
-3.64,0.772,1,0.9228,0.9229,0.00354713
-3.12,0.772,1,0.9228,0.9229,0.00743667
-2.6,0.772,1,0.9228,0.9229,0.0155912
-2.08,0.772,1,0.9228,0.9229,0.03268741
-1.56,0.772,1,0.9228,0.9229,0.06853011
-1.04,0.772,1,0.9228,0.9229,0.14367534
-0.52,0.772,1,0.9228,0.9229,0.30121943
0,0.772,1,0.9228,0.9229,0.56583831
0.52,0.772,1,0.9228,0.9229,0.76409132
1.04,0.772,1,0.9228,0.9229,0.76339822
1.56,0.772,1,0.9228,0.9229,0.76255653
2.08,0.772,1,0.9228,0.9229,0.76155057
2.6,0.772,1,0.9228,0.9229,0.76036027
3.12,0.772,1,0.9228,0.9229,0.75896051
3.64,0.772,1,0.9228,0.9229,0.75732014
4.16,0.772,1,0.9228,0.9229,0.75540077
4.68,0.772,1,0.9228,0.9229,0.75315515
5.2,0.772,1,0.9228,0.9229,0.75052521
5.72,0.772,1,0.9228,0.9229,0.74743948
6.24,0.772,1,0.9228,0.9229,0.7438098
6.76,0.772,1,0.9228,0.9229,0.73952714
7.28,0.772,1,0.9228,0.9229,0.7344562
7.8,0.772,1,0.9228,0.9229,0.72842848
8.32,0.772,1,0.9228,0.9229,0.72123329
8.84,0.772,1,0.9228,0.9229,0.71260606
9.36,0.772,1,0.9228,0.9229,0.70221315
9.88,0.772,1,0.9228,0.9229,0.68963188
10.4,0.772,1,0.9228,0.9229,0.67432433
10.92,0.772,1,0.9228,0.9229,0.65560265
11.44,0.772,1,0.9228,0.9229,0.63258311
11.96,0.772,1,0.9228,0.9229,0.60412473
12.48,0.772,1,0.9228,0.9229,0.56874718
13,0.772,1,0.9228,0.9229,0.52452024
13.52,0.772,1,0.9228,0.9229,0.46891438
14.04,0.772,1,0.9228,0.9229,0.39859787
14.56,0.772,1,0.9228,0.9229,0.30915982
15.08,0.772,1,0.9228,0.9229,0.19473045
15.6,0.772,1,0.9228,0.9229,0.06732076
16.12,0.772,1,0.9228,0.9229,0
16.64,0.772,1,0.9228,0.9229,0
17.16,0.772,1,0.9228,0.9229,0
17.68,0.772,1,0.9228,0.9229,0
18.2,0.772,1,0.9228,0.9229,0
18.72,0.772,1,0.9228,0.9229,0
19.24,0.772,1,0.9228,0.9229,0
19.76,0.772,1,0.9228,0.9229,0
20.28,0.772,1,0.9228,0.9229,0
-5.2,0.773,1,0.9227,0.9228,0.00038487
-4.68,0.773,1,0.9227,0.9228,0.00080688
-4.16,0.773,1,0.9227,0.9228,0.00169165
-3.64,0.773,1,0.9227,0.9228,0.0035466
-3.12,0.773,1,0.9227,0.9228,0.00743556
-2.6,0.773,1,0.9227,0.9228,0.01558887
-2.08,0.773,1,0.9227,0.9228,0.03268252
-1.56,0.773,1,0.9227,0.9228,0.06851985
-1.04,0.773,1,0.9227,0.9228,0.14365382
-0.52,0.773,1,0.9227,0.9228,0.30117429
0,0.773,1,0.9227,0.9228,0.56575348
0.52,0.773,1,0.9227,0.9228,0.76397671
1.04,0.773,1,0.9227,0.9228,0.76328364
1.56,0.773,1,0.9227,0.9228,0.76244202
2.08,0.773,1,0.9227,0.9228,0.76143615
2.6,0.773,1,0.9227,0.9228,0.76024597
3.12,0.773,1,0.9227,0.9228,0.75884638
3.64,0.773,1,0.9227,0.9228,0.75720621
4.16,0.773,1,0.9227,0.9228,0.75528709
4.68,0.773,1,0.9227,0.9228,0.75304177
5.2,0.773,1,0.9227,0.9228,0.7504122
5.72,0.773,1,0.9227,0.9228,0.7473269
6.24,0.773,1,0.9227,0.9228,0.74369774
6.76,0.773,1,0.9227,0.9228,0.73941569
7.28,0.773,1,0.9227,0.9228,0.73434549
7.8,0.773,1,0.9227,0.9228,0.72831865
8.32,0.773,1,0.9227,0.9228,0.72112452
8.84,0.773,1,0.9227,0.9228,0.71249858
9.36,0.773,1,0.9227,0.9228,0.70210721
9.88,0.773,1,0.9227,0.9228,0.68952782
10.4,0.773,1,0.9227,0.9228,0.67422255
10.92,0.773,1,0.9227,0.9228,0.65550368
11.44,0.773,1,0.9227,0.9228,0.6324876
11.96,0.773,1,0.9227,0.9228,0.6040335
12.48,0.773,1,0.9227,0.9228,0.56866127
13,0.773,1,0.9227,0.9228,0.52444099
13.52,0.773,1,0.9227,0.9228,0.46884352
14.04,0.773,1,0.9227,0.9228,0.39853762
14.56,0.773,1,0.9227,0.9228,0.30911308
15.08,0.773,1,0.9227,0.9228,0.194701
15.6,0.773,1,0.9227,0.9228,0.06731057
16.12,0.773,1,0.9227,0.9228,0
16.64,0.773,1,0.9227,0.9228,0
17.16,0.773,1,0.9227,0.9228,0
17.68,0.773,1,0.9227,0.9228,0
18.2,0.773,1,0.9227,0.9228,0
18.72,0.773,1,0.9227,0.9228,0
19.24,0.773,1,0.9227,0.9228,0
19.76,0.773,1,0.9227,0.9228,0
20.28,0.773,1,0.9227,0.9228,0
-5.2,0.774,1,0.9226,0.9227,0.00038481
-4.68,0.774,1,0.9226,0.9227,0.00080676
-4.16,0.774,1,0.9226,0.9227,0.0016914
-3.64,0.774,1,0.9226,0.9227,0.00354607
-3.12,0.774,1,0.9226,0.9227,0.00743445
-2.6,0.774,1,0.9226,0.9227,0.01558653
-2.08,0.774,1,0.9226,0.9227,0.03267763
-1.56,0.774,1,0.9226,0.9227,0.06850958
-1.04,0.774,1,0.9226,0.9227,0.1436323
-0.52,0.774,1,0.9226,0.9227,0.30112916
0,0.774,1,0.9226,0.9227,0.56566866
0.52,0.774,1,0.9226,0.9227,0.7638621
1.04,0.774,1,0.9226,0.9227,0.76316907
1.56,0.774,1,0.9226,0.9227,0.76232751
2.08,0.774,1,0.9226,0.9227,0.76132173
2.6,0.774,1,0.9226,0.9227,0.76013168
3.12,0.774,1,0.9226,0.9227,0.75873225
3.64,0.774,1,0.9226,0.9227,0.75709229
4.16,0.774,1,0.9226,0.9227,0.75517341
4.68,0.774,1,0.9226,0.9227,0.75292839
5.2,0.774,1,0.9226,0.9227,0.75029918
5.72,0.774,1,0.9226,0.9227,0.74721432
6.24,0.774,1,0.9226,0.9227,0.74358567
6.76,0.774,1,0.9226,0.9227,0.73930424
7.28,0.774,1,0.9226,0.9227,0.73423478
7.8,0.774,1,0.9226,0.9227,0.72820883
8.32,0.774,1,0.9226,0.9227,0.72101576
8.84,0.774,1,0.9226,0.9227,0.71239109
9.36,0.774,1,0.9226,0.9227,0.70200127
9.88,0.774,1,0.9226,0.9227,0.68942376
10.4,0.774,1,0.9226,0.9227,0.67412078
10.92,0.774,1,0.9226,0.9227,0.65540472
11.44,0.774,1,0.9226,0.9227,0.63239209
11.96,0.774,1,0.9226,0.9227,0.60394227
12.48,0.774,1,0.9226,0.9227,0.56857537
13,0.774,1,0.9226,0.9227,0.52436175
13.52,0.774,1,0.9226,0.9227,0.46877266
14.04,0.774,1,0.9226,0.9227,0.39847738
14.56,0.774,1,0.9226,0.9227,0.30906634
15.08,0.774,1,0.9226,0.9227,0.19467155
15.6,0.774,1,0.9226,0.9227,0.06730039
16.12,0.774,1,0.9226,0.9227,0
16.64,0.774,1,0.9226,0.9227,0
17.16,0.774,1,0.9226,0.9227,0
17.68,0.774,1,0.9226,0.9227,0
18.2,0.774,1,0.9226,0.9227,0
18.72,0.774,1,0.9226,0.9227,0
19.24,0.774,1,0.9226,0.9227,0
19.76,0.774,1,0.9226,0.9227,0
20.28,0.774,1,0.9226,0.9227,0
-5.2,0.775,1,0.9225,0.9226,0.00038475
-4.68,0.775,1,0.9225,0.9226,0.00080664
-4.16,0.775,1,0.9225,0.9226,0.00169115
-3.64,0.775,1,0.9225,0.9226,0.00354554
-3.12,0.775,1,0.9225,0.9226,0.00743333
-2.6,0.775,1,0.9225,0.9226,0.0155842
-2.08,0.775,1,0.9225,0.9226,0.03267273
-1.56,0.775,1,0.9225,0.9226,0.06849932
-1.04,0.775,1,0.9225,0.9226,0.14361078
-0.52,0.775,1,0.9225,0.9226,0.30108402
0,0.775,1,0.9225,0.9226,0.56558383
0.52,0.775,1,0.9225,0.9226,0.76374749
1.04,0.775,1,0.9225,0.9226,0.76305449
1.56,0.775,1,0.9225,0.9226,0.762213
2.08,0.775,1,0.9225,0.9226,0.76120731
2.6,0.775,1,0.9225,0.9226,0.76001739
3.12,0.775,1,0.9225,0.9226,0.75861811
3.64,0.775,1,0.9225,0.9226,0.75697836
4.16,0.775,1,0.9225,0.9226,0.75505973
4.68,0.775,1,0.9225,0.9226,0.75281502
5.2,0.775,1,0.9225,0.9226,0.75018617
5.72,0.775,1,0.9225,0.9226,0.74710174
6.24,0.775,1,0.9225,0.9226,0.74347361
6.76,0.775,1,0.9225,0.9226,0.7391928
7.28,0.775,1,0.9225,0.9226,0.73412407
7.8,0.775,1,0.9225,0.9226,0.72809901
8.32,0.775,1,0.9225,0.9226,0.720907
8.84,0.775,1,0.9225,0.9226,0.71228361
9.36,0.775,1,0.9225,0.9226,0.70189533
9.88,0.775,1,0.9225,0.9226,0.6893197
10.4,0.775,1,0.9225,0.9226,0.67401901
10.92,0.775,1,0.9225,0.9226,0.65530575
11.44,0.775,1,0.9225,0.9226,0.63229658
11.96,0.775,1,0.9225,0.9226,0.60385103
12.48,0.775,1,0.9225,0.9226,0.56848946
13,0.775,1,0.9225,0.9226,0.5242825
13.52,0.775,1,0.9225,0.9226,0.4687018
14.04,0.775,1,0.9225,0.9226,0.39841713
14.56,0.775,1,0.9225,0.9226,0.3090196
15.08,0.775,1,0.9225,0.9226,0.1946421
15.6,0.775,1,0.9225,0.9226,0.06729021
16.12,0.775,1,0.9225,0.9226,0
16.64,0.775,1,0.9225,0.9226,0
17.16,0.775,1,0.9225,0.9226,0
17.68,0.775,1,0.9225,0.9226,0
18.2,0.775,1,0.9225,0.9226,0
18.72,0.775,1,0.9225,0.9226,0
19.24,0.775,1,0.9225,0.9226,0
19.76,0.775,1,0.9225,0.9226,0
20.28,0.775,1,0.9225,0.9226,0
-5.2,0.776,1,0.9224,0.9225,0.00038469
-4.68,0.776,1,0.9224,0.9225,0.00080652
-4.16,0.776,1,0.9224,0.9225,0.00169089
-3.64,0.776,1,0.9224,0.9225,0.00354501
-3.12,0.776,1,0.9224,0.9225,0.00743222
-2.6,0.776,1,0.9224,0.9225,0.01558187
-2.08,0.776,1,0.9224,0.9225,0.03266784
-1.56,0.776,1,0.9224,0.9225,0.06848906
-1.04,0.776,1,0.9224,0.9225,0.14358926
-0.52,0.776,1,0.9224,0.9225,0.30103888
0,0.776,1,0.9224,0.9225,0.565499
0.52,0.776,1,0.9224,0.9225,0.76363289
1.04,0.776,1,0.9224,0.9225,0.76293992
1.56,0.776,1,0.9224,0.9225,0.76209848
2.08,0.776,1,0.9224,0.9225,0.76109289
2.6,0.776,1,0.9224,0.9225,0.75990309
3.12,0.776,1,0.9224,0.9225,0.75850398
3.64,0.776,1,0.9224,0.9225,0.75686443
4.16,0.776,1,0.9224,0.9225,0.75494605
4.68,0.776,1,0.9224,0.9225,0.75270164
5.2,0.776,1,0.9224,0.9225,0.75007315
5.72,0.776,1,0.9224,0.9225,0.74698915
6.24,0.776,1,0.9224,0.9225,0.74336154
6.76,0.776,1,0.9224,0.9225,0.73908135
7.28,0.776,1,0.9224,0.9225,0.73401336
7.8,0.776,1,0.9224,0.9225,0.72798918
8.32,0.776,1,0.9224,0.9225,0.72079823
8.84,0.776,1,0.9224,0.9225,0.71217612
9.36,0.776,1,0.9224,0.9225,0.70178939
9.88,0.776,1,0.9224,0.9225,0.68921563
10.4,0.776,1,0.9224,0.9225,0.67391724
10.92,0.776,1,0.9224,0.9225,0.65520678
11.44,0.776,1,0.9224,0.9225,0.63220107
11.96,0.776,1,0.9224,0.9225,0.6037598
12.48,0.776,1,0.9224,0.9225,0.56840355
13,0.776,1,0.9224,0.9225,0.52420326
13.52,0.776,1,0.9224,0.9225,0.46863094
14.04,0.776,1,0.9224,0.9225,0.39835688
14.56,0.776,1,0.9224,0.9225,0.30897286
15.08,0.776,1,0.9224,0.9225,0.19461266
15.6,0.776,1,0.9224,0.9225,0.06728003
16.12,0.776,1,0.9224,0.9225,0
16.64,0.776,1,0.9224,0.9225,0
17.16,0.776,1,0.9224,0.9225,0
